zone,hhsex,AREAH,PRODQ,OWNTYPE1,EXT1,IRRG,FERT,D21B,woreda_id,id
5,Male,.347526,1.21634,Owner,No,No,Yes,50,70,136
8,Female,.364298,0,Owner,No,No,Yes,10,116,137
3,Male,.068995,.66235,Owner,No,No,No,0,34,138
13,Male,.000782,.075032,Rent,No,No,No,0,193,139
4,Male,2.268566,45.59818,Rent,No,No,No,0,54,140
1,Male,.16043,2.14976,Owner,No,No,No,0,1,141
17,Male,.068064,0,Owner,No,No,No,0,215,142
2,Male,.205039,2.48097,Owner,No,No,No,0,18,143
2,Female,.005895,0,Owner,No,No,Yes,0,18,144
19,Male,.108242,0,Owner,No,No,Yes,30,236,145
3,Male,.34865,7.4611,Owner,No,No,No,0,34,146
17,Male,.054469,.4956699999999999,Owner,No,No,No,0,215,147
2,Male,.005423,.02115,Owner,No,No,No,0,18,148
13,Male,.166897,.968,Rent,No,No,No,0,193,149
13,Male,.265523,2.81454,Rent,No,No,Yes,10.5,193,150
3,Male,.00055,0,Owner,No,No,No,0,34,151
13,Male,.094273,.54678,Owner,No,No,Yes,3.3,193,152
18,Male,.070677,6.02168,Owner,No,No,No,0,226,153
14,Male,.128364,2.7019435,Owner,No,No,Yes,0,205,154
19,Male,.252544,1.03543,Owner,No,No,Yes,4.95,236,155
2,Male,.157716,1.86104,Owner,No,No,Yes,50,18,156
4,Male,.099008,1.43561,Owner,No,No,No,0,54,157
6,Male,.097119,2.56393,Owner,No,No,Yes,25,89,158
3,Male,.003092,0,Owner,No,No,No,0,34,159
19,Male,.075113,.50325,Owner,No,No,No,0,236,160
13,Male,.6682129999999999,15.63617,Rent,No,No,Yes,16.5,193,161
3,Male,.021756,.1784,Owner,No,No,Yes,0,34,162
3,Male,.050604,.91593,Rent,No,No,No,0,34,163
14,Male,.068072,.95982,Owner,No,No,No,0,205,164
6,Male,.034989,0,Owner,No,No,No,0,89,165
3,Male,.12729,2.69855,Rent,No,No,No,0,34,166
17,Male,.101743,1.86189,Owner,No,No,No,0,215,167
1,Male,.474637,8.733320000000001,Owner,No,No,No,0,1,168
9,Male,.067409,.27638,Owner,No,No,No,0,140,169
13,Male,.000118,0,Rent,No,No,Yes,13.2,193,170
5,Male,.17329,3.22318,Owner,No,No,No,0,70,171
3,Male,.099428,1.08377,Owner,No,No,No,0,34,172
13,Male,.026411,0,Owner,No,No,No,0,193,173
19,Male,.009111,0,Owner,No,No,Yes,0,236,174
13,Male,.000195,.026323,Rent,No,No,Yes,0,193,175
18,Male,.003557,.037063,Owner,No,No,No,0,226,176
7,Female,.007731,0,Owner,No,No,No,0,105,177
3,Male,.000231,.00104,Owner,No,No,No,0,34,178
1,Male,.192508,3.54214,Owner,No,No,No,0,1,179
13,Male,.07559,0,Owner,No,No,No,0,193,180
4,Male,1.490089,59.75255,Owner,No,No,No,0,54,181
8,Female,.035349,0,Owner,No,No,No,0,116,182
2,Male,1.236895,0,Owner,No,No,No,0,18,183
9,Male,.02858,0,Owner,No,No,No,0,140,184
4,Male,.006354,0,Rent,No,No,No,0,54,185
13,Male,.000254,.017409,Rent,No,Yes,Yes,0,193,186
19,Male,.321607,5.53163,Owner,No,No,No,0,236,187
6,Male,.146142,2.03137,Owner,No,No,No,0,89,188
5,Male,.35234,3.66434,Owner,No,No,No,0,70,189
1,Male,.013352,.09213,Owner,No,No,Yes,0,1,190
4,Male,.211719,3.06993,Owner,No,No,No,0,54,191
1,Male,.536621,11.64467,Owner,No,No,No,0,1,192
5,Male,.637763,13.20169,Owner,No,No,Yes,100,70,193
8,Female,.051474,.9368299999999999,Owner,No,No,No,0,116,194
2,Male,.116388,1.37338,Owner,No,No,Yes,22.44,18,195
9,Male,.040072,0,Owner,No,No,No,0,140,196
6,Male,.284161,7.50185,Owner,No,No,No,0,89,197
19,Male,.146486,1.43556,Owner,No,No,No,0,236,198
2,Male,.009375,0,Owner,No,No,Yes,0,18,199
19,Male,.287543,4.94574,Owner,No,No,No,0,236,200
6,Male,.086137,1.19731,Owner,No,No,No,0,89,201
13,Male,.001765,.172949,Owner,No,No,No,0,193,202
7,Male,.563643,17.75475,Owner,No,No,No,0,105,203
19,Male,.50897,8.75428,Rent,No,No,Yes,50,236,204
6,Male,.030099,.578211,Owner,No,Yes,Yes,0,89,205
2,Male,.011028,0,Owner,No,No,Yes,0,18,206
19,Male,.038553,.46263,Owner,No,No,No,0,236,207
3,Male,.0235,2.17607,Owner,No,No,No,0,34,208
4,Male,.099994,1.41991,Owner,No,No,Yes,0,54,209
13,Male,.133313,2.63959,Rent,No,No,Yes,0,193,210
6,Male,.011944,0,Owner,No,No,No,0,89,211
2,Male,.075275,.27852,Owner,No,No,No,0,18,212
18,Male,.017768,0,Owner,No,No,No,0,226,213
9,Male,.151207,0,Owner,No,No,No,0,140,214
1,Male,.163672,0,Owner,No,No,Yes,0,1,215
1,Male,.283384,3.62731,Owner,No,No,No,0,1,216
10,Male,.04207,.7025699999999999,Owner,No,No,Yes,10,152,217
2,Male,.009822,.351032,Owner,No,No,Yes,0,18,218
2,Male,.020046,.24255,Owner,No,No,No,0,18,219
13,Male,.020045,.39688,Rent,No,No,Yes,0,193,220
9,Male,.008731,0,Owner,No,No,No,0,140,221
13,Male,.007814,0,Owner,No,No,Yes,0,193,222
1,Male,.053515,.22476,Owner,No,No,Yes,0,1,223
18,Male,.01504,0,Owner,No,No,No,0,226,224
4,Male,.014103,.1636,Owner,No,No,No,0,54,225
2,Male,.001487,.19815,Owner,No,No,Yes,0,18,226
4,Male,.16379,1.35945,Owner,No,No,No,0,54,227
3,Male,.014667,.1188,Owner,No,No,No,0,34,228
10,Female,.001924,0,Owner,No,No,Yes,4,152,229
18,Male,.009813,0,Owner,No,No,No,0,226,230
19,Male,.104266,2.06447,Rent,No,No,No,0,236,231
1,Female,.548238,11.89677,Owner,No,No,No,0,1,232
3,Male,.139696,2.9895,Rent,No,No,No,0,34,233
13,Female,.005376,0,Owner,No,No,Yes,.66,193,234
17,Male,.03569,0,Owner,No,No,Yes,10,215,235
14,Male,.015421,.3246008,Owner,No,No,Yes,0,205,236
4,Male,.274766,0,Owner,No,No,No,0,54,237
1,Male,.00185,.13803,Owner,No,No,No,0,1,238
4,Male,.002412,.203498,Owner,No,No,No,0,54,239
3,Male,.03427,.15422,Owner,No,No,No,0,34,240
14,Male,.008795,0,Rent,No,No,No,0,205,241
6,Male,.251145,6.630240000000001,Rent,No,No,No,0,89,242
3,Male,.07939,1.69895,Owner,Yes,No,Yes,0,34,243
14,Male,.286951,1.49215,Owner,No,No,Yes,0,205,244
9,Male,.009167,0,Owner,No,No,No,0,140,245
3,Male,.005628,.119772,Owner,No,No,No,0,34,246
4,Male,.005334,.335983,Owner,No,No,No,0,54,247
3,Female,.000564,.003633,Owner,No,No,Yes,0,34,248
3,Male,.337402,2.172868,Owner,No,No,No,0,34,249
8,Female,.022032,.45827,Owner,No,No,Yes,0,116,250
9,Male,.147933,0,Owner,No,No,No,0,140,251
18,Male,.002005,.383307,Owner,No,No,No,0,226,252
5,Male,.032492,3.232604,Owner,No,No,No,0,70,253
2,Male,.086721,1.42222,Rent,No,No,No,0,18,254
19,Male,.008177,.08177,Rent,No,No,No,0,236,255
13,Male,.02453,0,Owner,No,No,Yes,0,193,256
19,Male,.000274,.00274,Owner,No,No,No,0,236,257
14,Male,.000669,.058627,Owner,No,No,Yes,0,205,258
13,Female,.000578,.032573,Owner,No,No,Yes,0,193,259
7,Male,.006929,0,Owner,No,Yes,No,0,105,260
17,Male,.031839,.48395,Owner,No,No,No,0,215,261
14,Male,.118709,1.74502,Owner,No,No,No,0,205,262
14,Male,.027685,.52325,Owner,No,No,Yes,0,205,263
3,Male,.195453,2.18907,Owner,No,No,No,0,34,264
13,Male,.001335,.088329,Owner,No,No,Yes,0,193,265
1,Male,.006098,.517401,Owner,No,No,No,0,1,266
18,Male,.884271,29.44624,Owner,No,No,No,0,226,267
18,Female,.022574,.50566,Owner,No,No,No,0,226,268
3,Female,.055573,1.182593,Owner,No,No,No,0,34,269
3,Male,.229856,4.91892,Rent,No,No,No,0,34,270
6,Male,.009791,0,Owner,No,No,No,0,89,271
2,Male,.07772,1.0259,Owner,No,No,No,0,18,272
3,Male,.013523,.113833,Owner,No,No,No,0,34,273
1,Male,.132627,3.35546,Owner,No,No,No,0,1,274
14,Male,.331708,6.9821162,Owner,No,No,No,0,205,275
8,Male,.324391,0,Owner,No,No,No,0,116,276
19,Male,.271904,5.38369,Owner,No,No,Yes,50,236,277
13,Male,.029846,.22683,Rent,No,No,Yes,2.04,193,278
2,Male,.122109,2.00259,Owner,No,No,No,0,18,279
13,Male,.477834,0,Rent,No,No,Yes,13.2,193,280
14,Male,.628532,5.782500000000001,Owner,No,No,No,0,205,281
3,Male,.033375,.22028,Owner,No,No,Yes,0,34,282
1,Male,.118814,9.470632999999999,Owner,No,No,No,0,1,283
13,Male,.182668,1.99108,Rent,No,No,No,0,193,284
18,Male,.010381,0,Owner,No,No,No,0,226,285
19,Male,.395207,3.87303,Owner,No,No,No,0,236,286
19,Male,.294366,5.0631,Owner,No,No,Yes,25,236,287
2,Male,.047452,0,Owner,No,No,Yes,0,18,288
3,Male,.177381,6.75823,Rent,No,No,Yes,0,34,289
3,Male,.029015,0,Owner,No,No,No,0,34,290
8,Male,.387149,9.64002,Owner,No,No,No,0,116,291
9,Male,.075338,.03767,Owner,No,No,Yes,0,140,292
13,Male,.143804,2.78979,Owner,No,No,No,0,193,293
1,Male,.009868,0,Owner,No,No,No,0,1,294
6,Male,.160409,3.9942,Owner,No,No,No,0,89,295
13,Male,.068909,.39967,Owner,No,No,Yes,0,193,296
13,Male,.000415,.0031605,Rent,No,No,Yes,0,193,297
2,Male,.006313,0,Owner,No,No,No,0,18,298
18,Male,.00578,.431381,Owner,No,No,No,0,226,299
3,Male,.055132,0,Owner,No,No,No,0,34,300
3,Male,.08215,1.10081,Owner,No,No,No,0,34,301
3,Male,.004479,.0377035,Owner,No,No,No,0,34,302
1,Male,.448486,4.88849,Owner,No,No,No,0,1,303
7,Female,.827209,11.58093,Owner,No,No,No,0,105,304
3,Female,.021905,.09857,Owner,No,No,No,0,34,305
14,Male,.073466,1.5463858,Owner,No,No,No,0,205,306
1,Male,.015602,.10765,Owner,No,No,No,0,1,307
1,Male,.337032,4.31401,Rent,No,No,No,0,1,308
3,Male,.045694,.82706,Owner,No,No,Yes,0,34,309
4,Male,.023863,0,Owner,No,No,No,0,54,310
9,Male,.105171,.4312,Owner,No,No,No,0,140,311
3,Male,.101756,2.46249,Owner,No,No,Yes,0,34,312
8,Male,.025245,0,Owner,No,No,No,0,116,313
4,Male,.036854,.19901,Rent,No,No,No,0,54,314
5,Male,.223707,0,Owner,No,No,No,0,70,315
3,Male,.00959,.03836,Owner,No,No,No,0,34,316
3,Male,.002101,.194535,Owner,No,No,No,0,34,317
3,Male,.001285,.017604,Owner,No,No,No,0,34,318
2,Male,.022131,0,Owner,No,No,Yes,0,18,319
5,Male,.000849,.095675,Owner,No,No,Yes,0,70,320
3,Male,.059686,.79979,Rent,No,No,No,0,34,321
18,Male,.002209,0,Owner,No,No,No,0,226,322
18,Male,.126119,2.68633,Owner,No,No,No,0,226,323
6,Male,.007448,0,Owner,No,No,No,0,89,324
13,Male,.346721,0,Owner,No,No,Yes,10.2,193,325
4,Male,.146702,1.142812,Owner,No,No,No,0,54,326
2,Female,.286439,0,Owner,No,No,Yes,50,18,327
6,Male,.114912,3.03367,Owner,No,No,No,0,89,328
19,Male,.244714,3.13234,Owner,No,No,Yes,0,236,329
13,Male,.000781,.088011,Owner,No,No,Yes,0,193,330
7,Male,.316219,9.960899999999999,Owner,No,No,No,0,105,331
8,Male,.176123,3.87471,Rent,No,No,No,0,116,332
13,Male,.000066,.006337,Rent,No,No,Yes,0,193,333
1,Male,.018419,.1013,Owner,No,No,Yes,0,1,334
3,Male,.002361,.032346,Owner,No,No,No,0,34,335
3,Male,.076493,1.02501,Owner,Yes,No,Yes,50,34,336
3,Male,.017911,0,Owner,No,No,No,0,34,337
13,Male,.000382,.043048,Owner,No,No,Yes,0,193,338
13,Male,.000153,.010092,Rent,No,No,Yes,0,193,339
1,Male,.121439,0,Owner,No,No,Yes,0,1,340
3,Male,.00141,0,Owner,No,No,No,0,34,341
18,Female,.031362,1.04435,Owner,No,No,No,0,226,342
2,Male,.006005,.8003629999999999,Owner,No,No,No,0,18,343
1,Male,.025761,2.194837,Owner,No,No,No,0,1,344
3,Male,.004385,.01973,Owner,No,No,Yes,0,34,345
6,Male,.002529,0,Owner,No,No,Yes,0,89,346
3,Male,.004147,.327696,Owner,No,No,Yes,0,34,347
3,Male,.007282,0,Owner,No,No,Yes,0,34,348
7,Female,.000485,0,Owner,No,No,No,0,105,349
18,Male,.004717,0,Owner,No,No,No,0,226,350
2,Male,.004326,0,Owner,No,No,Yes,0,18,351
14,Male,.019063,.4012473,Owner,No,No,No,0,205,352
19,Male,.002647,.051371,Rent,No,No,No,0,236,353
3,Male,.12729,2.69855,Owner,No,No,No,0,34,354
5,Male,.082577,1.70934,Owner,No,No,Yes,40,70,355
3,Male,.035893,.86861,Owner,No,No,No,0,34,356
14,Male,.0092,.8059269999999999,Owner,No,No,Yes,0,205,357
7,Male,.494027,15.56184,Owner,No,No,No,0,105,358
13,Male,.004148,.0315702,Rent,No,No,Yes,0,193,359
6,Male,.000281,0,Owner,No,No,Yes,0,89,360
5,Male,.001649,0,Owner,No,No,No,0,70,361
5,Male,.127137,2.33931,Owner,No,No,No,0,70,362
1,Male,.372147,8.07559,Owner,No,No,No,0,1,363
2,Male,.075273,.9936,Owner,No,No,Yes,25,18,364
10,Male,.069417,1.15926,Owner,No,No,Yes,0,152,365
5,Male,.002564,.288937,Owner,No,No,Yes,0,70,366
3,Male,.215595,1.388432,Rent,No,No,No,0,34,367
3,Male,.099247,.639151,Owner,No,No,No,0,34,368
3,Male,.030473,0,Owner,No,No,No,0,34,369
17,Male,.107026,0,Owner,No,No,Yes,5,215,370
4,Male,.006674,.617387,Owner,No,No,No,0,54,371
13,Male,.004369,0,Owner,No,No,No,0,193,372
5,Male,.540553,4.1082,Owner,No,No,Yes,100,70,373
2,Male,.020548,.24863,Owner,No,No,No,0,18,374
3,Male,.197162,7.51187,Rent,No,No,No,0,34,375
19,Male,.156095,2.68483,Owner,No,No,Yes,0,236,376
3,Male,.035431,.47477,Owner,No,No,No,0,34,377
3,Male,.001876,.039916,Owner,No,No,No,0,34,378
14,Male,.34051,13.82472,Owner,No,No,No,0,205,379
17,Male,.206604,15.377529,Owner,No,No,Yes,3,215,380
13,Male,.110307,2.44882,Owner,No,No,No,0,193,381
13,Male,1.053638,0,Owner,No,No,No,0,193,382
1,Male,.313185,5.76261,Owner,No,No,No,0,1,383
4,Male,.351936,8.999013999999999,Rent,No,No,No,0,54,384
8,Male,.035198,0,Owner,No,No,Yes,0,116,385
13,Male,.048355,.93808,Owner,No,No,No,0,193,386
18,Male,.001291,.109538,Owner,No,No,No,0,226,387
14,Male,.031133,2.727211,Owner,No,No,No,0,205,388
1,Male,.224733,2.87658,Owner,No,No,No,0,1,389
14,Male,.01688,0,Owner,No,No,No,0,205,390
3,Female,.146826,3.14208,Owner,No,No,No,0,34,391
3,Male,.08272,1.760285,Owner,No,No,No,0,34,392
6,Male,.006885,0,Owner,No,No,No,0,89,393
10,Male,.044636,.74542,Owner,No,No,No,0,152,394
3,Male,.014885,.095859,Owner,No,No,Yes,0,34,395
18,Female,.094342,2.11326,Owner,No,No,No,0,226,396
9,Male,.645743,2.64755,Owner,No,No,No,0,140,397
1,Male,.412957,1.52794,Owner,No,No,No,0,1,398
2,Male,.032432,0,Owner,No,No,Yes,0,18,399
9,Male,.040282,0,Owner,No,No,No,0,140,400
4,Male,.000689,.058142,Owner,No,No,No,0,54,401
3,Male,.197162,7.51187,Rent,No,No,No,0,34,402
14,Male,.036872,0,Owner,No,No,No,0,205,403
6,Male,.120463,2.99954,Owner,No,No,Yes,0,89,404
8,Male,.081568,1.7945,Rent,No,No,No,0,116,405
4,Male,.003389,0,Owner,No,No,No,0,54,406
1,Male,.025719,.267991,Owner,No,No,No,0,1,407
3,Male,.007331,.156012,Owner,No,No,No,0,34,408
8,Male,.009167,0,Owner,No,No,No,0,116,409
2,Male,.224785,2.47263,Owner,No,No,Yes,87.5,18,410
9,Male,.812091,9.8263,Owner,No,No,No,0,140,411
17,Male,.130897,0,Owner,No,No,Yes,20,215,412
2,Male,.041513,.293085,Owner,No,No,Yes,0,18,413
13,Male,.111035,1.17697,Owner,No,No,Yes,0,193,414
5,Male,.400988,8.42075,Owner,No,Yes,No,0,70,415
8,Male,.162343,2.95464,Owner,No,No,No,0,116,416
3,Male,.100324,2.134893,Owner,No,No,No,0,34,417
4,Male,.133717,1.10985,Owner,No,No,No,0,54,418
19,Male,.094066,.7995599999999999,Owner,No,No,No,0,236,419
13,Male,.336736,7.87961,Owner,No,No,No,0,193,420
2,Male,.0129,0,Owner,No,No,Yes,0,18,421
3,Male,.02633,.221649,Owner,No,No,No,0,34,422
14,Male,.010472,0,Owner,No,No,No,0,205,423
5,Male,.052979,1.09666,Owner,No,No,Yes,75,70,424
13,Female,.001496,.244566,Owner,No,No,Yes,0,193,425
14,Male,.00388,0,Owner,No,No,No,0,205,426
14,Male,.048608,1.0231492,Owner,No,No,Yes,0,205,427
3,Male,.0768,1.85855,Owner,No,No,Yes,0,34,428
13,Male,.001596,.109514,Rent,No,Yes,Yes,0,193,429
2,Male,.465156,0,Owner,No,No,Yes,12.5,18,430
6,Male,.157858,2.19423,Owner,No,Yes,No,0,89,431
3,Male,.012477,.1050325,Owner,No,No,Yes,0,34,432
13,Male,.00383,0,Rent,No,No,No,0,193,433
4,Male,.001841,.170316,Owner,No,No,No,0,54,434
13,Male,.541106,12.66187,Rent,No,No,Yes,13.6,193,435
2,Female,.072406,.572,Owner,No,No,Yes,0,18,436
13,Male,.085797,.35177,Rent,No,No,No,0,193,437
9,Female,.52088,3.9066,Owner,No,No,No,0,140,438
18,Male,.069621,1.73356,Owner,No,No,No,0,226,439
1,Male,.005342,.02137,Owner,No,No,Yes,0,1,440
1,Male,.295814,3.22437,Owner,No,No,No,0,1,441
14,Male,.008579,.089733,Owner,No,No,Yes,0,205,442
5,Female,.090302,1.89634,Owner,No,No,Yes,0,70,443
3,Male,.110499,2.24313,Owner,No,No,No,0,34,444
13,Male,.00537,.0408677,Owner,No,No,Yes,0,193,445
2,Male,.138882,0,Owner,No,No,No,0,18,446
10,Male,.022886,.26319,Owner,No,No,No,0,152,447
3,Male,.138353,3.34814,Owner,No,No,No,0,34,448
6,Female,.008673,.166609,Rent,No,No,No,0,89,449
13,Male,.430787,0,Owner,No,No,Yes,0,193,450
7,Female,.019279,0,Owner,No,Yes,No,0,105,451
2,Male,.222523,2.44775,Owner,No,No,Yes,25,18,452
9,Male,.00696,0,Owner,No,No,No,0,140,453
14,Male,.013617,0,Owner,No,No,No,0,205,454
13,Male,.005183,.355655,Owner,No,No,Yes,0,193,455
9,Male,.017039,0,Owner,No,No,No,0,140,456
9,Male,.007714,0,Owner,No,No,No,0,140,457
1,Male,.008946,.03757,Owner,No,No,Yes,0,1,458
6,Male,.385878,4.32183,Owner,No,No,No,0,89,459
3,Male,.009488,.561873,Owner,No,No,No,0,34,460
4,Male,.336486,6.76336,Owner,No,No,No,0,54,461
8,Female,.255549,4.651,Owner,No,No,No,0,116,462
2,Male,.339461,5.56715,Owner,No,No,No,0,18,463
7,Male,.002658,0,Owner,No,No,No,0,105,464
4,Male,.283384,8.47317,Owner,No,No,No,0,54,465
3,Male,.014526,0,Owner,No,No,Yes,0,34,466
18,Male,.135465,3.03442,Owner,No,No,No,0,226,467
14,Female,.039293,.12967,Owner,No,No,No,0,205,468
13,Male,.032382,0,Rent,No,No,No,0,193,469
14,Male,.022554,0,Owner,No,No,Yes,0,205,470
6,Male,.380309,.87471,Owner,No,No,No,0,89,471
17,Male,.006226,0,Owner,No,No,No,0,215,472
6,Male,.06211,0,Owner,No,No,Yes,0,89,473
10,Male,.003658,0,Owner,No,No,Yes,15,152,474
17,Male,.004953,0,Owner,No,No,No,0,215,475
2,Male,.082226,.97027,Rent,No,No,No,0,18,476
3,Female,.09536,1.81185,Owner,No,No,No,0,34,477
7,Female,.001932,0,Owner,No,No,No,0,105,478
1,Male,.285684,6.19934,Rent,No,No,No,0,1,479
19,Male,.131797,2.05603,Owner,No,No,No,0,236,480
3,Male,.003385,.021798,Owner,No,No,Yes,0,34,481
5,Male,.326909,2.48451,Rent,No,No,Yes,50,70,482
4,Male,.947944,7.384487,Owner,No,No,No,0,54,483
2,Male,.371062,4.08168,Owner,No,No,Yes,0,18,484
8,Male,.081566,1.69657,Owner,No,No,No,0,116,485
2,Male,.0023,.262369,Owner,No,No,Yes,0,18,486
2,Male,.001849,.155301,Owner,No,No,Yes,0,18,487
1,Male,.014206,.10938,Owner,No,No,No,0,1,488
1,Male,.014545,1.23927,Owner,No,No,No,0,1,489
4,Male,.09545,.743554,Rent,No,No,No,0,54,490
13,Male,.004931,0,Owner,No,No,No,0,193,491
19,Male,.033324,1.859812,Owner,No,No,No,0,236,492
18,Male,.001152,.097782,Owner,No,No,No,0,226,493
1,Male,.040551,.54338,Owner,No,No,No,0,1,494
3,Male,.00609,0,Owner,No,No,No,0,34,495
6,Male,.220924,.50813,Owner,No,No,No,0,89,496
9,Male,.026338,0,Owner,No,No,No,0,140,497
14,Male,.316407,2.91095,Owner,No,No,No,0,205,498
3,Male,.037252,.3904,Owner,No,No,No,0,34,499
13,Male,.1084,.82384,Owner,No,No,Yes,0,193,500
13,Male,.330495,6.1472,Owner,No,No,Yes,31.5,193,501
6,Male,.084343,0,Owner,No,No,No,0,89,502
3,Male,.016782,0,Owner,No,No,No,0,34,503
14,Male,.002469,0,Owner,No,No,Yes,0,205,504
3,Male,.000378,.103726,Owner,No,No,Yes,0,34,505
13,Male,.002059,0,Owner,No,No,No,0,193,506
17,Male,.260064,2.36658,Owner,No,No,No,0,215,507
3,Male,.204358,7.786060000000001,Rent,No,No,No,0,34,508
1,Male,.017912,.02687,Owner,No,No,No,0,1,509
19,Male,.012047,0,Owner,No,No,No,0,236,510
8,Female,.425614,0,Owner,No,No,No,0,116,511
3,Male,.053875,.58724,Owner,No,No,Yes,0,34,512
5,Male,.024791,.25782,Owner,No,No,No,0,70,513
1,Male,.020662,.27687,Owner,No,No,No,0,1,514
1,Male,.069239,.88626,Owner,No,No,Yes,0,1,515
2,Female,.151499,1.99978,Rent,No,No,No,0,18,516
3,Male,.169811,3.22641,Owner,No,No,No,0,34,517
6,Female,.140658,1.57537,Owner,No,No,No,0,89,518
13,Male,.090807,.5902499999999999,Rent,No,No,No,0,193,519
13,Male,.000344,.023586,Owner,No,No,Yes,0,193,520
6,Male,.165671,2.30283,Owner,No,No,Yes,4,89,521
17,Male,.415231,0,Owner,No,No,No,0,215,522
9,Male,.154925,0,Owner,No,No,No,0,140,523
1,Male,.005049,0,Owner,No,No,Yes,2.5,1,524
3,Male,.011752,0,Owner,No,No,No,0,34,525
3,Male,.12729,2.69855,Owner,No,No,No,0,34,526
2,Male,.132129,1.7441,Owner,No,No,Yes,0,18,527
13,Male,.1582,1.67692,Owner,No,No,Yes,2.1,193,528
6,Male,.055073,.61681,Owner,No,No,No,0,89,529
2,Male,.302096,3.32306,Owner,No,No,Yes,25,18,530
1,Male,.017307,1.291615,Owner,No,No,No,0,1,531
13,Male,.004976,0,Rent,No,No,Yes,25,193,532
18,Male,.189061,4.70763,Owner,No,No,No,0,226,533
2,Male,.375878,2.96943,Owner,No,No,No,0,18,534
13,Male,.064462,1.27634,Owner,No,No,Yes,0,193,535
1,Male,.003161,.00569,Owner,No,No,Yes,0,1,536
5,Male,.234817,4.93117,Owner,No,No,Yes,3,70,537
4,Male,.082502,1.19628,Owner,No,No,No,0,54,538
18,Male,.001144,.218813,Owner,No,No,No,0,226,539
17,Male,.040952,0,Rent,No,No,No,0,215,540
1,Male,.021204,1.58247,Owner,No,No,No,0,1,541
3,Male,.022042,.44745,Rent,No,No,No,0,34,542
5,Male,.339554,5.36495,Owner,No,No,No,0,70,543
3,Female,.014104,0,Owner,No,No,Yes,5.8,34,544
5,Male,.056383,1.18404,Owner,No,No,No,0,70,545
3,Male,.626223,13.40116,Owner,No,No,No,0,34,546
8,Female,.016862,.133037,Owner,No,No,Yes,0,116,547
3,Male,.021388,0,Owner,No,No,No,0,34,548
19,Male,.593841,14.25217,Owner,No,No,Yes,11.4,236,549
3,Male,.009451,0,Owner,No,No,No,0,34,550
2,Male,.130682,.8233,Owner,No,No,No,0,18,551
5,Male,.182555,1.38742,Owner,No,No,Yes,10,70,552
2,Male,.622804,4.92015,Owner,No,No,Yes,34.25,18,553
3,Male,.049894,1.061738,Owner,No,No,No,0,34,554
7,Male,.010834,.15168,Owner,No,No,No,0,105,555
3,Male,.090411,1.92394,Owner,No,No,No,0,34,556
19,Male,.005097,0,Owner,No,No,No,0,236,557
3,Male,.014179,.1193612,Owner,No,No,Yes,0,34,558
9,Male,.176301,.08815,Owner,No,No,No,0,140,559
18,Female,.005009,0,Owner,No,No,No,0,226,560
1,Male,.5878,7.659032999999999,Owner,No,No,No,0,1,561
18,Male,.017678,0,Owner,No,No,No,0,226,562
19,Male,.676153,11.62982,Rent,No,No,No,0,236,563
19,Female,.398004,3.90044,Owner,No,No,No,0,236,564
2,Male,.535601,8.890969999999999,Owner,No,No,Yes,12.5,18,565
13,Female,.000472,0,Owner,No,No,Yes,0,193,566
8,Male,.050692,.40047,Owner,No,No,No,0,116,567
2,Male,.021009,.148325,Owner,No,No,No,0,18,568
5,Male,.023068,.23991,Owner,No,No,No,0,70,569
3,Male,.078264,.504023,Owner,No,No,No,0,34,570
8,Male,.028628,0,Owner,No,No,No,0,116,571
19,Male,.045156,1.08373,Owner,No,No,No,0,236,572
14,Male,.129213,1.8219,Owner,No,No,No,0,205,573
6,Male,.004573,.541836,Owner,No,No,No,0,89,574
6,Male,.016863,.21921,Owner,No,No,No,0,89,575
1,Male,.02414,0,Owner,No,No,Yes,0,1,576
14,Male,.020989,0,Owner,No,No,No,0,205,577
1,Male,.190067,1.195521,Owner,No,No,No,0,1,578
17,Male,.064791,0,Owner,No,No,Yes,50,215,579
2,Male,.178295,3.53024,Owner,No,No,No,0,18,580
4,Male,.022593,.45411,Rent,No,No,No,0,54,581
1,Male,.055351,.17712,Owner,No,No,No,0,1,582
17,Male,.045531,1.314025,Owner,No,No,No,0,215,583
4,Male,.004332,.383817,Owner,No,No,No,0,54,584
14,Male,.020993,0,Owner,No,No,No,0,205,585
8,Male,.489639,14.59125,Owner,No,No,Yes,75,116,586
2,Female,.174717,2.86536,Rent,No,No,No,0,18,587
19,Male,.191299,0,Owner,No,No,No,0,236,588
8,Male,.007051,0,Owner,No,No,No,0,116,589
13,Male,.331583,3.51478,Owner,No,No,No,0,193,590
3,Male,.116893,2.37293,Rent,No,No,No,0,34,591
3,Male,.050604,.91593,Owner,Yes,No,Yes,33.33,34,592
13,Male,.008288,0,Rent,No,No,Yes,0,193,593
2,Male,.004638,0,Owner,No,No,Yes,0,18,594
5,Male,.385136,2.92703,Owner,No,No,Yes,50,70,595
4,Male,.458761,18.39631,Owner,No,No,No,0,54,596
3,Male,.110687,.9317601,Owner,No,No,No,0,34,597
1,Male,.259766,2.83145,Owner,No,No,Yes,8,1,598
2,Male,.011489,0,Owner,No,No,Yes,0,18,599
4,Male,.001514,.273489,Owner,No,No,Yes,0,54,600
17,Male,.003113,0,Owner,No,No,No,0,215,601
8,Male,.340091,7.48201,Owner,No,No,No,0,116,602
9,Male,.09026,.35201,Owner,No,No,No,0,140,603
